"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-11","2012","01","11","","-1.1","","-9.4","","-5.3","","23.3","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-12","2012","01","12","","-2.3","","-10.7","","-6.5","","24.5","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-13","2012","01","13","","-0.8","","-7.8","","-4.3","","22.3","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-14","2012","01","14","","-1.7","","-4.6","","-3.2","","21.2","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-15","2012","01","15","","-2.4","","-10.5","","-6.5","","24.5","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-16","2012","01","16","","-3.0","","-12.6","","-7.8","","25.8","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-17","2012","01","17","","-5.3","","-11.4","","-8.4","","26.4","","0.0","","","M","","M","","M","","","29","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-18","2012","01","18","","-11.3","","-14.4","","-12.9","","30.9","","0.0","","","M","","M","","M","","","34","","44",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-19","2012","01","19","","-10.6","","-15.4","","-13.0","","31.0","","0.0","","","M","","M","","M","","","31","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-20","2012","01","20","","-8.5","","-13.3","","-10.9","","28.9","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-21","2012","01","21","","1.2","","-8.9","","-3.9","","21.9","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-22","2012","01","22","","1.0","","-11.8","","-5.4","","23.4","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-23","2012","01","23","","2.6","","-3.3","","-0.4","","18.4","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-24","2012","01","24","","2.0","","-4.3","","-1.2","","19.2","","0.0","","","M","","M","","M","","","15","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-25","2012","01","25","","7.1","","-4.6","","1.3","","16.7","","0.0","","","M","","M","","M","","","11","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-26","2012","01","26","","7.4","","-5.6","","0.9","","17.1","","0.0","","","M","","M","","M","","","35","","54",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-27","2012","01","27","","-0.5","","-10.9","","-5.7","","23.7","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-28","2012","01","28","","1.3","","-6.7","","-2.7","","20.7","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-29","2012","01","29","","6.5","","0.3","","3.4","","14.6","","0.0","","","M","","M","","M","","","14","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-30","2012","01","30","","6.3","","-1.5","","2.4","","15.6","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-01-31","2012","01","31","","6.2","","-4.1","","1.1","","16.9","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-01","2012","02","01","","5.5","","-1.9","","1.8","","16.2","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-02","2012","02","02","","3.5","","-4.7","","-0.6","","18.6","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-03","2012","02","03","","4.0","","-6.8","","-1.4","","19.4","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-04","2012","02","04","","2.4","","-8.2","","-2.9","","20.9","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-05","2012","02","05","","-1.3","","-5.1","","-3.2","","21.2","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-06","2012","02","06","","0.9","","-4.8","","-2.0","","20.0","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-07","2012","02","07","","1.1","","-6.7","","-2.8","","20.8","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-08","2012","02","08","","0.6","","-6.0","","-2.7","","20.7","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-09","2012","02","09","","4.5","","0.0","","2.3","","15.7","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-10","2012","02","10","","3.8","","1.0","","2.4","","15.6","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-11","2012","02","11","","6.6","","1.2","","3.9","","14.1","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-12","2012","02","12","","5.5","","2.2","","3.9","","14.1","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-13","2012","02","13","","9.3","","-0.3","","4.5","","13.5","","0.0","","","M","","M","","M","","","35","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-14","2012","02","14","","4.9","","-5.0","","-0.1","","18.1","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-15","2012","02","15","","6.1","","-6.4","","-0.2","","18.2","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-16","2012","02","16","","2.6","","-4.5","","-1.0","","19.0","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-17","2012","02","17","","4.2","","0.7","","2.5","","15.5","","0.0","","","M","","M","","M","","","15","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-18","2012","02","18","","5.9","","0.8","","3.4","","14.6","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-19","2012","02","19","","4.4","","-1.3","","1.6","","16.4","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-20","2012","02","20","","6.6","","-1.2","","2.7","","15.3","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-21","2012","02","21","","4.2","","0.9","","2.6","","15.4","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-22","2012","02","22","","11.7","","-0.5","","5.6","","12.4","","0.0","","","M","","M","","M","","","35","","46",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-23","2012","02","23","","8.7","","-1.6","","3.6","","14.4","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-24","2012","02","24","","5.2","","-0.8","","2.2","","15.8","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-25","2012","02","25","","7.0","","1.6","","4.3","","13.7","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-26","2012","02","26","","5.2","","-3.0","","1.1","","16.9","","0.0","","","M","","M","","M","","","33","","56",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-27","2012","02","27","","1.5","","-8.8","","-3.7","","21.7","","0.0","","","M","","M","","M","","","35","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-28","2012","02","28","","3.2","","-8.4","","-2.6","","20.6","","0.0","","","M","","M","","M","","","16","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-02-29","2012","02","29","","2.9","","-1.4","","0.8","","17.2","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-01","2012","03","01","","6.0","","-3.6","","1.2","","16.8","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-02","2012","03","02","","6.3","","-4.6","","0.9","","17.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-03","2012","03","03","","","M","0.9","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-04","2012","03","04","","","","","","","","","","","","","","","","","","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-05","2012","03","05","","","","","","","","","","","","","","","","","","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-06","2012","03","06","","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-07","2012","03","07","","9.1","","-5.7","","1.7","","16.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-08","2012","03","08","","8.0","","1.0","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-09","2012","03","09","","12.5","","2.2","","7.4","","10.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-10","2012","03","10","","15.1","","5.9","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","15","","44",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-11","2012","03","11","","12.1","","3.4","","7.8","","10.2","","0.0","","","M","","M","1.2","","","","15","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-12","2012","03","12","","5.7","","0.9","","3.3","","14.7","","0.0","","","M","","M","10.4","","","","17","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-13","2012","03","13","","9.9","","2.9","","6.4","","11.6","","0.0","","","M","","M","4.2","","","","14","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-14","2012","03","14","","5.6","","0.0","","2.8","","15.2","","0.0","","","M","","M","3.0","","","","19","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-15","2012","03","15","","14.3","","2.9","","8.6","","9.4","","0.0","","","M","","M","5.8","","","","16","","54",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-16","2012","03","16","","13.3","","3.8","","8.6","","9.4","","0.0","","","M","","M","0.0","","","","14","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-17","2012","03","17","","7.5","","-0.5","","3.5","","14.5","","0.0","","","M","","M","4.8","","","","34","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-18","2012","03","18","","9.7","","-4.5","","2.6","","15.4","","0.0","","","M","","M","0.2","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-19","2012","03","19","","9.5","","-1.8","","3.9","","14.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-20","2012","03","20","","11.2","","1.2","","6.2","","11.8","","0.0","","","M","","M","2.8","","","","17","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-21","2012","03","21","","10.4","","-2.1","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-22","2012","03","22","","10.3","","1.9","","6.1","","11.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-23","2012","03","23","","12.6","","-3.5","","4.6","","13.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-24","2012","03","24","","10.9","","-4.5","","3.2","","14.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-25","2012","03","25","","10.8","","-3.0","","3.9","","14.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-26","2012","03","26","","11.7","","1.1","","6.4","","11.6","","0.0","","","M","","M","2.6","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-27","2012","03","27","","9.0","","4.4","","6.7","","11.3","","0.0","","","M","","M","1.8","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-28","2012","03","28","","14.3","","5.7","","10.0","","8.0","","0.0","","","M","","M","6.0","","","","14","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-29","2012","03","29","","11.5","","5.9","","8.7","","9.3","","0.0","","","M","","M","5.8","","","","14","","41",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-30","2012","03","30","","14.9","","7.8","","11.4","","6.6","","0.0","","","M","","M","0.2","","","","34","","50",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-03-31","2012","03","31","","8.8","","1.6","","5.2","","12.8","","0.0","","","M","","M","5.4","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-01","2012","04","01","","12.1","","2.3","","7.2","","10.8","","0.0","","","M","","M","1.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-02","2012","04","02","","13.0","","-1.9","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","15","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-03","2012","04","03","","15.9","","4.5","","10.2","","7.8","","0.0","","","M","","M","0.0","","","","16","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-04","2012","04","04","","12.4","","5.7","","9.1","","8.9","","0.0","","","M","","M","0.0","","","","35","","44",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-05","2012","04","05","","12.4","","-2.6","","4.9","","13.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-06","2012","04","06","","13.0","","-2.9","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","16","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-07","2012","04","07","","14.6","","0.9","","7.8","","10.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-08","2012","04","08","","16.3","","-2.2","","7.1","","10.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-09","2012","04","09","","21.0","","5.5","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","35","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-10","2012","04","10","","20.6","","3.2","","11.9","","6.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-11","2012","04","11","","19.5","","5.5","","12.5","","5.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-12","2012","04","12","","16.6","","6.4","","11.5","","6.5","","0.0","","","M","","M","0.6","","","","34","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-13","2012","04","13","","15.9","","2.1","","9.0","","9.0","","0.0","","","M","","M","0.0","","","","33","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-14","2012","04","14","","15.4","","1.4","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","31","","44",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-15","2012","04","15","","16.3","","7.2","","11.8","","6.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-16","2012","04","16","","13.4","","3.9","","8.7","","9.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-17","2012","04","17","","15.4","","0.6","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","18","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-18","2012","04","18","","16.3","","6.3","","11.3","","6.7","","0.0","","","M","","M","0.6","","","","16","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-19","2012","04","19","","14.6","","0.9","","7.8","","10.2","","0.0","","","M","","M","0.2","","","","16","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-20","2012","04","20","","19.9","","8.2","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-21","2012","04","21","","20.9","","3.1","","12.0","","6.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-22","2012","04","22","","27.2","","6.8","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-23","2012","04","23","","29.2","","7.4","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-24","2012","04","24","","25.1","","10.6","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","17","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-25","2012","04","25","","23.8","","12.7","","18.3","","0.0","","0.3","","","M","","M","3.6","","","","15","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-26","2012","04","26","","14.1","","8.0","","11.1","","6.9","","0.0","","","M","","M","26.8","","","","36","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-27","2012","04","27","","16.3","","2.1","","9.2","","8.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-28","2012","04","28","","19.6","","2.6","","11.1","","6.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-29","2012","04","29","","21.5","","4.9","","13.2","","4.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-04-30","2012","04","30","","19.1","","11.9","","15.5","","2.5","","0.0","","","M","","M","1.2","","","","15","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-01","2012","05","01","","16.7","","4.3","","10.5","","7.5","","0.0","","","M","","M","0.8","","","","12","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-02","2012","05","02","","16.5","","6.2","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-03","2012","05","03","","12.3","","8.6","","10.5","","7.5","","0.0","","","M","","M","0.6","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-04","2012","05","04","","12.1","","5.3","","8.7","","9.3","","0.0","","","M","","M","12.8","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-05","2012","05","05","","16.8","","1.4","","9.1","","8.9","","0.0","","","M","","M","0.2","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-06","2012","05","06","","19.6","","1.2","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-07","2012","05","07","","22.4","","4.2","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-08","2012","05","08","","25.3","","8.6","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-09","2012","05","09","","19.9","","9.3","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","32","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-10","2012","05","10","","16.2","","3.7","","10.0","","8.0","","0.0","","","M","","M","0.0","","","","35","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-11","2012","05","11","","20.1","","1.2","","10.7","","7.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-12","2012","05","12","","24.7","","2.0","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-13","2012","05","13","","28.3","","5.4","","16.9","","1.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-14","2012","05","14","","31.1","","6.6","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-15","2012","05","15","","32.5","","8.8","","20.7","","0.0","","2.7","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-16","2012","05","16","","24.7","","11.0","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","33","","44",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-17","2012","05","17","","22.2","","8.1","","15.2","","2.8","","0.0","","","M","","M","0.0","","","","36","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-18","2012","05","18","","20.7","","6.7","","13.7","","4.3","","0.0","","","M","","M","0.0","","","","35","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-19","2012","05","19","","22.9","","10.3","","16.6","","1.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-20","2012","05","20","","21.6","","11.1","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","17","","41",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-21","2012","05","21","","19.0","","15.0","","17.0","","1.0","","0.0","","","M","","M","2.4","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-22","2012","05","22","","20.3","","10.0","","15.2","","2.8","","0.0","","","M","","M","0.2","","","","16","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-23","2012","05","23","","19.9","","8.0","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","36","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-24","2012","05","24","","20.6","","6.9","","13.8","","4.2","","0.0","","","M","","M","0.0","","","","6","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-25","2012","05","25","","22.0","","10.3","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-26","2012","05","26","","25.3","","5.2","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-27","2012","05","27","","28.2","","5.9","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","35","","41",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-28","2012","05","28","","23.8","","12.6","","18.2","","0.0","","0.2","","","M","","M","0.0","","","","18","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-29","2012","05","29","","21.1","","13.4","","17.3","","0.7","","0.0","","","M","","M","0.0","","","","35","","41",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-30","2012","05","30","","24.0","","13.1","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","32","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-05-31","2012","05","31","","23.3","","15.0","","19.2","","0.0","","1.2","","","M","","M","0.6","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-06-01","2012","06","01","","26.6","","13.2","","19.9","","0.0","","1.9","","","M","","M","0.6","","","","32","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-06-02","2012","06","02","","25.2","","15.9","","20.6","","0.0","","2.6","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-06-03","2012","06","03","","21.2","","13.2","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","33","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-06-04","2012","06","04","","16.5","","12.5","","14.5","","3.5","","0.0","","","M","","M","4.6","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-06-05","2012","06","05","","17.4","","12.5","","15.0","","3.0","","0.0","","","M","","M","15.8","","","","4","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-06-06","2012","06","06","","15.4","","8.3","","11.9","","6.1","","0.0","","","M","","M","0.0","","","","35","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-06-07","2012","06","07","","14.1","","4.7","","9.4","","8.6","","0.0","","","M","","M","4.6","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2012-06-08","2012","06","08","","17.0","","8.9","","13.0","","5.0","","0.0","","","M","","M","16.6","","","","","","<31",""
