"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-01","2011","01","01","","-7.2","","-13.2","","-10.2","","28.2","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-02","2011","01","02","","-4.3","","-11.2","","-7.8","","25.8","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-03","2011","01","03","","-5.0","","-9.3","","-7.2","","25.2","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-04","2011","01","04","","-3.1","","-6.7","","-4.9","","22.9","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-05","2011","01","05","","-1.6","","-4.7","","-3.2","","21.2","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-06","2011","01","06","","0.8","","-2.3","","-0.8","","18.8","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-07","2011","01","07","","2.7","","-0.1","","1.3","","16.7","","0.0","","","M","","M","","M","","","18","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-08","2011","01","08","","2.3","","-4.6","","-1.2","","19.2","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-09","2011","01","09","","-1.3","","-10.8","","-6.1","","24.1","","0.0","","","M","","M","","M","","","35","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-10","2011","01","10","","-3.6","","-5.7","","-4.7","","22.7","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-11","2011","01","11","","-3.2","","-6.5","","-4.9","","22.9","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-12","2011","01","12","","-1.8","","-5.6","","-3.7","","21.7","","0.0","","","M","","M","","M","","","17","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-13","2011","01","13","","2.2","","-3.0","","-0.4","","18.4","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-14","2011","01","14","","9.6","","0.7","","5.2","","12.8","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-15","2011","01","15","","10.0","","0.7","","5.4","","12.6","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-16","2011","01","16","","7.1","","1.0","","4.1","","13.9","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-17","2011","01","17","","7.0","","-0.1","","3.5","","14.5","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-18","2011","01","18","","9.8","","-2.6","","3.6","","14.4","","0.0","","","M","","M","","M","","","30","","48",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-19","2011","01","19","","2.7","","-6.6","","-2.0","","20.0","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-20","2011","01","20","","2.6","","-3.8","","-0.6","","18.6","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-21","2011","01","21","","2.7","","-3.8","","-0.6","","18.6","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-22","2011","01","22","","7.3","","-6.4","","0.5","","17.5","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-23","2011","01","23","","7.3","","-2.5","","2.4","","15.6","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-24","2011","01","24","","5.1","","-2.3","","1.4","","16.6","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-25","2011","01","25","","3.9","","1.3","","2.6","","15.4","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-26","2011","01","26","","4.8","","2.2","","3.5","","14.5","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-27","2011","01","27","","5.7","","2.0","","3.9","","14.1","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-28","2011","01","28","","4.4","","0.1","","2.3","","15.7","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-29","2011","01","29","","3.0","","0.6","","1.8","","16.2","","0.0","","","M","","M","","M","","","33","","48",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-30","2011","01","30","","0.8","","-4.5","","-1.9","","19.9","","0.0","","","M","","M","","M","","","33","","46",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-01-31","2011","01","31","","-2.1","","-10.1","","-6.1","","24.1","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-02-01","2011","02","01","","-2.6","","-13.2","","-7.9","","25.9","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-02-02","2011","02","02","","0.5","","-6.6","","-3.1","","21.1","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-02-03","2011","02","03","","1.5","","-4.1","","-1.3","","19.3","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-02-04","2011","02","04","","3.5","","-2.5","","0.5","","17.5","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-02-05","2011","02","05","","9.0","","-4.0","","2.5","","15.5","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-02-06","2011","02","06","","3.0","","-0.5","","1.3","","16.7","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-02-07","2011","02","07","","5.6","","1.2","","3.4","","14.6","","0.0","","","M","","M","","M","","","36","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2011-02-08","2011","02","08","","3.6","","-3.2","","0.2","","17.8","","0.0","","","M","","M","","M","","","36","","57",""
