"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.44","49.03","OSOYOOS CS","1125852","2020-01-20","2020","01","20","","5.1","","0.3","","2.7","","15.3","","0.0","","","","","","","M","6","","14","","36",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-01-21","2020","01","21","","4.1","","-1.6","","1.2","","16.8","","0.0","","","","","","","M","3","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-01-22","2020","01","22","","4.2","","0.7","","2.4","","15.6","","0.0","","","","","","","M","1","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-01-23","2020","01","23","","4.5","","1.7","","3.1","","14.9","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-01-24","2020","01","24","","5.8","","2.7","","4.3","","13.7","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-01-25","2020","01","25","","3.6","","1.1","","2.4","","15.6","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-01-26","2020","01","26","","5.8","","0.7","","3.3","","14.7","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-01-27","2020","01","27","","5.5","","2.1","","3.8","","14.2","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-01-28","2020","01","28","","5.7","","1.0","","3.3","","14.7","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-01-29","2020","01","29","","5.7","","2.2","","3.9","","14.1","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-01-30","2020","01","30","","5.3","","0.7","","3.0","","15.0","","0.0","","","","","","","M","","","15","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-01-31","2020","01","31","","6.0","","3.1","","4.6","","13.4","","0.0","","","","","","","M","","","15","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-01","2020","02","01","","13.8","","2.6","","8.2","","9.8","","0.0","","","","","","","M","","","30","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-02","2020","02","02","","5.7","","-4.8","","0.5","","17.5","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-03","2020","02","03","","3.3","","-4.8","","-0.8","","18.8","","0.0","","","","","","","M","","","35","","42",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-04","2020","02","04","","-1.6","","-8.1","","-4.9","","22.9","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-05","2020","02","05","","-0.1","","-2.5","","-1.3","","19.3","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-06","2020","02","06","","0.8","","-2.7","","-0.9","","18.9","","0.0","","","","","","","M","7","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-07","2020","02","07","","4.0","","-0.4","","1.8","","16.2","","0.0","","","","","","","M","20","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-08","2020","02","08","","6.2","","1.0","","3.6","","14.4","","0.0","","","","","","","M","7","","35","","49",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-09","2020","02","09","","4.2","","-3.8","","0.2","","17.8","","0.0","","","","","","","M","2","","36","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-10","2020","02","10","","5.3","","-6.4","","-0.6","","18.6","","0.0","","","","","","","M","2","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-11","2020","02","11","","9.0","","-3.7","","2.7","","15.3","","0.0","","","","","","","M","2","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-12","2020","02","12","","8.5","","-4.1","","2.2","","15.8","","0.0","","","","","","","M","1","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-13","2020","02","13","","5.5","","-3.7","","0.9","","17.1","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-14","2020","02","14","","8.4","","-2.7","","2.8","","15.2","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-15","2020","02","15","","8.3","","-1.8","","3.2","","14.8","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-16","2020","02","16","","7.2","","-2.0","","2.6","","15.4","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-17","2020","02","17","","8.7","","-3.7","","2.5","","15.5","","0.0","","","","","","","M","","","35","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-18","2020","02","18","","7.8","","-2.8","","2.5","","15.5","","0.0","","","","","","","M","","","","M","","M"
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-19","2020","02","19","","6.5","","-6.7","","-0.1","","18.1","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-20","2020","02","20","","7.6","","-2.0","","2.8","","15.2","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-21","2020","02","21","","8.4","","-3.2","","2.6","","15.4","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-22","2020","02","22","","9.2","","-0.5","","4.4","","13.6","","0.0","","","","","","","M","","","30","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-23","2020","02","23","","10.0","","-0.7","","4.7","","13.3","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-24","2020","02","24","","9.8","","-0.8","","4.5","","13.5","","0.0","","","","","","","M","","","36","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-25","2020","02","25","","6.1","","-3.9","","1.1","","16.9","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-26","2020","02","26","","11.1","","-2.2","","4.4","","13.6","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-27","2020","02","27","","11.2","","-0.7","","5.2","","12.8","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-28","2020","02","28","","13.3","","-2.2","","5.5","","12.5","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-02-29","2020","02","29","","11.2","","3.3","","7.3","","10.7","","0.0","","","","","","","M","","","33","","41",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-01","2020","03","01","","9.6","","-3.9","","2.9","","15.1","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-02","2020","03","02","","11.2","","0.0","","5.6","","12.4","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-03","2020","03","03","","16.7","","0.7","","8.7","","9.3","","0.0","","","","","","","M","","","15","","40",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-04","2020","03","04","","11.6","","-1.1","","5.2","","12.8","","0.0","","","","","","","M","","","35","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-05","2020","03","05","","13.4","","-0.5","","6.4","","11.6","","0.0","","","","","","","M","","","16","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-06","2020","03","06","","12.3","","-1.9","","5.2","","12.8","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-07","2020","03","07","","7.0","","2.8","","4.9","","13.1","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-08","2020","03","08","","7.5","","-1.8","","2.9","","15.1","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-09","2020","03","09","","9.5","","-6.7","","1.4","","16.6","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-10","2020","03","10","","11.8","","-4.4","","3.7","","14.3","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-11","2020","03","11","","10.3","","0.0","","5.2","","12.8","","0.0","","","","","","","M","","","33","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-12","2020","03","12","","10.5","","-4.2","","3.2","","14.8","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-13","2020","03","13","","4.4","","-0.4","","2.0","","16.0","","0.0","","","","","","","M","","","32","","40",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-14","2020","03","14","","1.0","","-3.1","","-1.1","","19.1","","0.0","","","","","","","M","","","32","","49",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-15","2020","03","15","","5.0","","-4.4","","0.3","","17.7","","0.0","","","","","","","M","","","34","","55",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-16","2020","03","16","","9.8","","-2.7","","3.5","","14.5","","0.0","","","","","","","M","","","33","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-17","2020","03","17","","11.5","","-6.0","","2.8","","15.2","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-18","2020","03","18","","14.6","","-3.9","","5.4","","12.6","","0.0","","","","","","","M","","","31","","38",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-19","2020","03","19","","15.0","","-4.5","","5.2","","12.8","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-20","2020","03","20","","16.8","","-3.5","","6.6","","11.4","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-21","2020","03","21","","17.0","","-3.1","","7.0","","11.0","","0.0","","","","","","","M","","","35","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-22","2020","03","22","","15.3","","-3.6","","5.9","","12.1","","0.0","","","","","","","M","","","14","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-23","2020","03","23","","15.5","","-0.3","","7.6","","10.4","","0.0","","","","","","","M","","","35","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-24","2020","03","24","","11.7","","-2.9","","4.4","","13.6","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-25","2020","03","25","","11.4","","-1.0","","5.2","","12.8","","0.0","","","","","","","M","","","33","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-26","2020","03","26","","12.8","","-6.0","","3.4","","14.6","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-27","2020","03","27","","14.1","","4.7","","9.4","","8.6","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-28","2020","03","28","","15.5","","4.1","","9.8","","8.2","","0.0","","","","","","","M","","","17","","42",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-29","2020","03","29","","17.2","","9.8","","13.5","","4.5","","0.0","","","","","","","M","","","15","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-30","2020","03","30","","13.7","","5.0","","9.4","","8.6","","0.0","","","","","","","M","","","16","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-03-31","2020","03","31","","12.6","","-0.5","","6.1","","11.9","","0.0","","","","","","","M","","","2","","42",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-01","2020","04","01","","7.6","","1.2","","4.4","","13.6","","0.0","","","","","","","M","","","32","","45",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-02","2020","04","02","","8.9","","-2.6","","3.1","","14.9","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-03","2020","04","03","","11.6","","-2.1","","4.7","","13.3","","0.0","","","","","","","M","","","34","","44",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-04","2020","04","04","","10.9","","-2.4","","4.3","","13.7","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-05","2020","04","05","","13.2","","1.1","","7.2","","10.8","","0.0","","","","","","","M","","","29","","31",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-06","2020","04","06","","17.0","","1.1","","9.1","","8.9","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-07","2020","04","07","","20.0","","-0.4","","9.8","","8.2","","0.0","","","","","","","M","","","34","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-08","2020","04","08","","19.5","","3.3","","11.4","","6.6","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-09","2020","04","09","","22.3","","0.4","","11.4","","6.6","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-10","2020","04","10","","21.7","","3.1","","12.4","","5.6","","0.0","","","","","","","M","","","33","","34",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-11","2020","04","11","","15.1","","6.9","","11.0","","7.0","","0.0","","","","","","","M","","","1","","60",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-12","2020","04","12","","13.1","","-1.4","","5.8","","12.2","","0.0","","","","","","","M","","","35","","48",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-13","2020","04","13","","17.0","","-3.3","","6.9","","11.1","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-14","2020","04","14","","16.7","","2.3","","9.5","","8.5","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-15","2020","04","15","","18.0","","7.8","","12.9","","5.1","","0.0","","","","","","","M","","","34","","50",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-16","2020","04","16","","17.6","","-1.6","","8.0","","10.0","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-17","2020","04","17","","16.8","","3.8","","10.3","","7.7","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-18","2020","04","18","","19.6","","5.0","","12.3","","5.7","","0.0","","","","","","","M","","","31","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-19","2020","04","19","","21.5","","2.2","","11.8","","6.2","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-20","2020","04","20","","23.7","","3.5","","13.6","","4.4","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-21","2020","04","21","","22.9","","7.8","","15.3","","2.7","","0.0","","","","","","","M","","","2","","40",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-22","2020","04","22","","15.4","","6.4","","10.9","","7.1","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-23","2020","04","23","","19.6","","5.2","","12.4","","5.6","","0.0","","","","","","","M","","","35","","36",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-24","2020","04","24","","19.6","","3.2","","11.4","","6.6","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-25","2020","04","25","","20.1","","10.8","","15.4","","2.6","","0.0","","","","","","","M","","","15","","47",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-26","2020","04","26","","19.5","","2.6","","11.0","","7.0","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-27","2020","04","27","","21.5","","12.2","","16.9","","1.1","","0.0","","","","","","","M","","","33","","42",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-28","2020","04","28","","20.9","","2.2","","11.6","","6.4","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-29","2020","04","29","","22.5","","9.7","","16.1","","1.9","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-04-30","2020","04","30","","20.2","","10.0","","15.1","","2.9","","0.0","","","","","","","M","","","34","","40",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-01","2020","05","01","","20.5","","4.0","","12.2","","5.8","","0.0","","","","","","","M","","","14","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-02","2020","05","02","","21.5","","6.2","","13.9","","4.1","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-03","2020","05","03","","14.7","","5.1","","9.9","","8.1","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-04","2020","05","04","","18.1","","0.8","","9.5","","8.5","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-05","2020","05","05","","23.3","","6.0","","14.6","","3.4","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-06","2020","05","06","","15.7","","9.6","","12.7","","5.3","","0.0","","","","","","","M","","","35","","42",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-07","2020","05","07","","21.6","","4.0","","12.8","","5.2","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-08","2020","05","08","","24.2","","5.1","","14.6","","3.4","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-09","2020","05","09","","27.7","","6.0","","16.9","","1.1","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-10","2020","05","10","","26.9","","10.2","","18.5","","0.0","","0.5","","","","","","","M","","","6","","41",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-11","2020","05","11","","25.6","","11.5","","18.5","","0.0","","0.5","","","","","","","M","","","7","","47",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-12","2020","05","12","","20.4","","11.9","","16.2","","1.8","","0.0","","","","","","","M","","","7","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-13","2020","05","13","","21.2","","7.4","","14.3","","3.7","","0.0","","","","","","","M","","","14","","41",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-14","2020","05","14","","18.5","","9.4","","14.0","","4.0","","0.0","","","","","","","M","","","16","","36",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-15","2020","05","15","","21.8","","10.7","","16.3","","1.7","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-16","2020","05","16","","19.2","","10.3","","14.7","","3.3","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-17","2020","05","17","","17.7","","11.8","","14.7","","3.3","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-18","2020","05","18","","23.3","","9.8","","16.5","","1.5","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-19","2020","05","19","","26.0","","8.6","","17.3","","0.7","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-20","2020","05","20","","24.3","","12.2","","18.2","","0.0","","0.2","","","","","","","M","","","34","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-21","2020","05","21","","18.4","","13.6","","16.0","","2.0","","0.0","","","","","","","M","","","34","","42",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-22","2020","05","22","","17.3","","9.6","","13.4","","4.6","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-23","2020","05","23","","23.0","","7.8","","15.4","","2.6","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-24","2020","05","24","","25.0","","9.7","","17.3","","0.7","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-25","2020","05","25","","16.9","","13.1","","15.0","","3.0","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-26","2020","05","26","","25.0","","10.5","","17.7","","0.3","","0.0","","","","","","","M","","","36","","36",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-27","2020","05","27","","26.2","","11.1","","18.7","","0.0","","0.7","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-28","2020","05","28","","28.1","","9.8","","19.0","","0.0","","1.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-29","2020","05","29","","32.0","","15.4","","23.7","","0.0","","5.7","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-30","2020","05","30","","26.8","","14.3","","20.5","","0.0","","2.5","","","","","","","M","","","35","","47",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-05-31","2020","05","31","","19.2","","13.6","","16.4","","1.6","","0.0","","","","","","","M","","","32","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-01","2020","06","01","","23.5","","12.5","","18.0","","0.0","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-02","2020","06","02","","22.5","","7.2","","14.8","","3.2","","0.0","","","","","","","M","","","10","","46",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-03","2020","06","03","","23.4","","12.0","","17.7","","0.3","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-04","2020","06","04","","24.1","","13.2","","18.7","","0.0","","0.7","","","","","","","M","","","35","","38",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-05","2020","06","05","","20.4","","11.3","","15.8","","2.2","","0.0","","","","","","","M","","","33","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-06","2020","06","06","","23.2","","9.2","","16.2","","1.8","","0.0","","","","","","","M","","","33","","38",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-07","2020","06","07","","19.8","","11.6","","15.7","","2.3","","0.0","","","","","","","M","","","36","","48",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-08","2020","06","08","","20.9","","9.8","","15.3","","2.7","","0.0","","","","","","","M","","","33","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-09","2020","06","09","","17.7","","6.7","","12.2","","5.8","","0.0","","","","","","","M","","","13","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-10","2020","06","10","","25.4","","14.2","","19.8","","0.0","","1.8","","","","","","","M","","","16","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-11","2020","06","11","","25.9","","12.6","","19.3","","0.0","","1.3","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-12","2020","06","12","","26.9","","13.7","","20.3","","0.0","","2.3","","","","","","","M","","","32","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-13","2020","06","13","","17.1","","11.5","","14.3","","3.7","","0.0","","","","","","","M","","","33","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-14","2020","06","14","","17.3","","10.1","","13.7","","4.3","","0.0","","","","","","","M","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-15","2020","06","15","","18.8","","8.3","","13.5","","4.5","","0.0","","","","","","","M","","","15","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2020-06-16","2020","06","16","","19.3","","10.7","","15.0","","3.0","","0.0","","","","","","","M","","","","","",""
