"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-01","2008","01","01","","-2.9","","-13.2","","-8.1","","26.1","","0.0","","","M","","M","","M","","","18","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-02","2008","01","02","","0.7","","-5.7","","-2.5","","20.5","","0.0","","","M","","M","","M","","","16","","50",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-03","2008","01","03","","2.1","","-1.7","","0.2","","17.8","","0.0","","","M","","M","","M","","","15","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-04","2008","01","04","","4.2","","1.1","","2.7","","15.3","","0.0","","","M","","M","","M","","","18","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-05","2008","01","05","","7.3","","2.4","","4.9","","13.1","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-06","2008","01","06","","3.0","","-4.6","","-0.8","","18.8","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-07","2008","01","07","","1.5","","-4.5","","-1.5","","19.5","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-08","2008","01","08","","0.8","","-3.0","","-1.1","","19.1","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-09","2008","01","09","","0.7","","-1.8","","-0.6","","18.6","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-10","2008","01","10","","1.7","","-2.3","","-0.3","","18.3","","0.0","","","M","","M","","M","","","16","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-11","2008","01","11","","2.6","","-0.5","","1.1","","16.9","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-12","2008","01","12","","2.4","","-0.3","","1.1","","16.9","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-13","2008","01","13","","2.8","","0.3","","1.6","","16.4","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-14","2008","01","14","","3.4","","-2.3","","0.6","","17.4","","0.0","","","M","","M","","M","","","16","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-15","2008","01","15","","1.9","","-7.1","","-2.6","","20.6","","0.0","","","M","","M","","M","","","33","","57",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-16","2008","01","16","","-5.1","","-11.1","","-8.1","","26.1","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-17","2008","01","17","","-3.6","","-9.1","","-6.4","","24.4","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-18","2008","01","18","","0.7","","-4.9","","-2.1","","20.1","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-19","2008","01","19","","1.0","","-3.3","","-1.2","","19.2","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-20","2008","01","20","","3.3","","-6.5","","-1.6","","19.6","","0.0","","","M","","M","","M","","","1","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-21","2008","01","21","","-1.6","","-9.5","","-5.6","","23.6","","0.0","","","M","","M","","M","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2008-01-22","2008","01","22","","-4.9","","-13.4","","-9.2","","27.2","","0.0","","","M","","M","","M","","","","","<31",""
