"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-03","2010","04","03","","12.5","","4.2","","8.4","","9.6","","0.0","","","M","","M","0.6","","","","16","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-04","2010","04","04","","12.5","","3.2","","7.9","","10.1","","0.0","","","M","","M","0.0","","","","7","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-05","2010","04","05","","10.9","","5.2","","8.1","","9.9","","0.0","","","M","","M","0.8","","","","7","","41",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-06","2010","04","06","","14.6","","4.2","","9.4","","8.6","","0.0","","","M","","M","4.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-07","2010","04","07","","12.0","","5.1","","8.6","","9.4","","0.0","","","M","","M","0.6","","","","16","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-08","2010","04","08","","10.5","","2.2","","6.4","","11.6","","0.0","","","M","","M","2.6","","","","3","","46",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-09","2010","04","09","","11.0","","1.9","","6.5","","11.5","","0.0","","","M","","M","0.2","","","","33","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-10","2010","04","10","","12.6","","-2.7","","5.0","","13.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-11","2010","04","11","","12.4","","4.3","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","30","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-12","2010","04","12","","14.7","","4.8","","9.8","","8.2","","0.0","","","M","","M","0.0","","","","31","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-13","2010","04","13","","15.3","","7.0","","11.2","","6.8","","0.0","","","M","","M","2.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-14","2010","04","14","","19.6","","4.1","","11.9","","6.1","","0.0","","","M","","M","0.4","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-15","2010","04","15","","22.1","","5.7","","13.9","","4.1","","0.0","","","M","","M","0.2","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-16","2010","04","16","","22.6","","2.6","","12.6","","5.4","","0.0","","","M","","M","0.4","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-17","2010","04","17","","22.6","","8.9","","15.8","","2.2","","0.0","","","M","","M","0.4","","","","25","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-18","2010","04","18","","22.0","","6.0","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-19","2010","04","19","","26.4","","3.2","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-20","2010","04","20","","26.1","","5.8","","16.0","","2.0","","0.0","","","M","","M","0.6","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-21","2010","04","21","","24.2","","15.3","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","30","","44",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-22","2010","04","22","","19.7","","11.3","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","35","","61",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-23","2010","04","23","","19.3","","2.4","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","15","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-24","2010","04","24","","15.7","","7.5","","11.6","","6.4","","0.0","","","M","","M","0.2","","","","29","","46",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-25","2010","04","25","","17.9","","0.3","","9.1","","8.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-26","2010","04","26","","18.4","","7.2","","12.8","","5.2","","0.0","","","M","","M","0.4","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-27","2010","04","27","","15.4","","8.1","","11.8","","6.2","","0.0","","","M","","M","7.6","","","","12","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-28","2010","04","28","","17.1","","3.8","","10.5","","7.5","","0.0","","","M","","M","0.6","","","","35","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-29","2010","04","29","","16.8","","9.0","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","36","","41",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-04-30","2010","04","30","","19.9","","6.1","","13.0","","5.0","","0.0","","","M","","M","0.8","","","","1","","37",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-01","2010","05","01","","18.3","","8.9","","13.6","","4.4","","0.0","","","M","","M","0.0","","","","35","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-02","2010","05","02","","17.1","","3.0","","10.1","","7.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-03","2010","05","03","","16.0","","8.0","","12.0","","6.0","","0.0","","","M","","M","1.4","","","","34","","48",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-04","2010","05","04","","15.6","","6.5","","11.1","","6.9","","0.0","","","M","","M","0.2","","","","34","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-05","2010","05","05","","13.2","","4.0","","8.6","","9.4","","0.0","","","M","","M","2.2","","","","36","","48",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-06","2010","05","06","","16.9","","6.4","","11.7","","6.3","","0.0","","","M","","M","3.2","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-07","2010","05","07","","16.9","","1.9","","9.4","","8.6","","0.0","","","M","","M","1.0","","","","11","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-08","2010","05","08","","18.2","","2.7","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","6","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-09","2010","05","09","","19.4","","1.7","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-10","2010","05","10","","22.2","","4.0","","13.1","","4.9","","0.0","","","M","","M","2.0","","","","32","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-11","2010","05","11","","24.0","","6.5","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","34","","39",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-12","2010","05","12","","25.2","","5.1","","15.2","","2.8","","0.0","","","M","","M","1.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-13","2010","05","13","","26.4","","9.3","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-14","2010","05","14","","26.6","","7.2","","16.9","","1.1","","0.0","","","M","","M","1.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-15","2010","05","15","","28.6","","6.9","","17.8","","0.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-16","2010","05","16","","27.8","","10.3","","19.1","","0.0","","1.1","","","M","","M","1.2","","","","24","","46",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-17","2010","05","17","","24.1","","14.0","","19.1","","0.0","","1.1","","","M","","M","1.4","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-18","2010","05","18","","18.1","","9.9","","14.0","","4.0","","0.0","","","M","","M","10.8","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-19","2010","05","19","","20.3","","6.0","","13.2","","4.8","","0.0","","","M","","M","20.4","","","","23","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-20","2010","05","20","","15.3","","6.1","","10.7","","7.3","","0.0","","","M","","M","3.8","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-21","2010","05","21","","17.1","","2.1","","9.6","","8.4","","0.0","","","M","","M","1.6","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-22","2010","05","22","","18.9","","3.3","","11.1","","6.9","","0.0","","","M","","M","0.0","","","","34","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-23","2010","05","23","","17.5","","8.1","","12.8","","5.2","","0.0","","","M","","M","0.0","","","","17","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-24","2010","05","24","","20.1","","3.8","","12.0","","6.0","","0.0","","","M","","M","1.2","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-25","2010","05","25","","21.8","","5.5","","13.7","","4.3","","0.0","","","M","","M","1.4","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-26","2010","05","26","","16.4","","9.8","","13.1","","4.9","","0.0","","","M","","M","8.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-27","2010","05","27","","17.5","","10.2","","13.9","","4.1","","0.0","","","M","","M","14.8","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-28","2010","05","28","","19.0","","11.3","","15.2","","2.8","","0.0","","","M","","M","12.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-29","2010","05","29","","19.4","","8.9","","14.2","","3.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-30","2010","05","30","","23.2","","8.4","","15.8","","2.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-05-31","2010","05","31","","20.9","","13.4","","17.2","","0.8","","0.0","","","M","","M","1.6","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-06-01","2010","06","01","","21.9","","12.8","","17.4","","0.6","","0.0","","","M","","M","2.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-06-02","2010","06","02","","18.2","","12.8","","15.5","","2.5","","0.0","","","M","","M","4.0","","","","14","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-06-03","2010","06","03","","21.6","","9.8","","15.7","","2.3","","0.0","","","M","","M","2.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-06-04","2010","06","04","","18.2","","11.6","","14.9","","3.1","","0.0","","","M","","M","2.6","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-06-05","2010","06","05","","22.9","","6.4","","14.7","","3.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-06-06","2010","06","06","","18.0","","8.6","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-06-07","2010","06","07","","24.8","","9.7","","17.3","","0.7","","0.0","","","M","","M","3.6","","","","","","<31",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-06-08","2010","06","08","","24.2","","12.8","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","29","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2010-06-09","2010","06","09","","18.5","","12.8","","15.7","","2.3","","0.0","","","M","","M","12.8","","","","","","<31",""
