"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-01","2021","01","01","","4.4","","0.8","","2.6","","15.4","","0.0","","","","","","4.9","","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-02","2021","01","02","","8.2","","3.0","","5.6","","12.4","","0.0","","","","","","0.0","","0","","14","","43",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-03","2021","01","03","","9.4","","-0.5","","4.4","","13.6","","0.0","","","","","","0.3","","0","","14","","35",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-04","2021","01","04","","4.6","","1.5","","3.0","","15.0","","0.0","","","","","","6.7","","0","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-05","2021","01","05","","4.0","","2.3","","3.1","","14.9","","0.0","","","","","","1.8","","0","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-06","2021","01","06","","6.8","","1.3","","4.1","","13.9","","0.0","","","","","","1.9","","0","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-07","2021","01","07","","4.0","","-1.8","","1.1","","16.9","","0.0","","","","","","0.0","","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-08","2021","01","08","","5.2","","1.5","","3.3","","14.7","","0.0","","","","","","0.0","","0","","14","","31",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-09","2021","01","09","","3.8","","-0.2","","1.8","","16.2","","0.0","","","","","","0.0","","0","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-10","2021","01","10","","4.6","","2.6","","3.6","","14.4","","0.0","","","","","","0.0","","0","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-11","2021","01","11","","5.7","","2.4","","4.0","","14.0","","0.0","","","","","","1.3","","0","","14","","32",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-12","2021","01","12","","5.4","","1.5","","3.5","","14.5","","0.0","","","","","","8.3","","0","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-13","2021","01","13","","11.8","","0.8","","6.3","","11.7","","0.0","","","","","","1.8","","0","","29","","49",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-14","2021","01","14","","4.1","","-4.8","","-0.3","","18.3","","0.0","","","","","","0.0","","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-15","2021","01","15","","5.9","","-2.6","","1.7","","16.3","","0.0","","","","","","0.0","","","","16","","33",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-16","2021","01","16","","3.7","","-5.3","","-0.8","","18.8","","0.0","","","","","","0.0","","","","","","",""
"-119.44","49.03","OSOYOOS CS","1125852","2021-01-17","2021","01","17","","5.8","","0.1","","2.9","","15.1","","0.0","","","","","","0.0","","0","","","","",""
