PIT TAG,DATE,Time,RESEARCHER,RECAP,CAUGHT 2020,SPECIES,WEATHER,CLOUD COV,AIR TEMP,GROUND TEMP,DET,BEHAVIOUR,MACRO HAB,MICRO HAB,LOCATION,Easting,Northing,DEN,PILLOW,SVL,S+B,BAG,MASS,SEX,AGE CLASS,REPRO,OVA COUNT,DIST BUI,DIST RD,DIR BUI,DIR RD,RELOC,REL TIME,REL DAY,REL LOC,DAY CAP,RATTLE,FOOD,POOP,DEMEANOR,COMMENTS
982091062751318,04-16-2020,13:46,"DME, CRH",NO,NO,RATTLE,SUNNY,0,21.1,19.5,SIGHT,BASKING,TALUS,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,31.7,131,110,21,M,NEONATE,NA,NA,>1000,>1000,N,N,NO,14:04,04-16-2020,SAME AS CAPTURE,0,B,,YES,,POOP
982091062751281,04-16-2020,13:46,"DME, CRH",NO,NO,RATTLE,SUNNY,0,21.1,19.5,SIGHT,BASKING,TALUS,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,30.2,129,110,19,F,NEONATE,NON GRAVID,NA,>1000,>1000,N,N,NO,14:11,04-16-2020,SAME AS CAPTURE,0,B,,,,
989001006112903,04-16-2020,13:46,"DME, CRH",YES,NO,RATTLE,SUNNY,0,21.1,19.5,SIGHT,BASKING,TALUS,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,58.2,272,110,162,F,ADULT,GRAVID,4,>1000,>1000,N,N,NO,14:17,04-16-2020,SAME AS CAPTURE,0,"5+B, 3 SHEDS SINCE 2017",,,,
989001005710941,04-16-2020,13:46,"DME, CRH",YES,NO,RATTLE,SUNNY,0,21.1,19.5,SIGHT,BASKING,TALUS,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,62.3,345,110,235,F,ADULT,GRAVID,5,>1000,>1000,N,N,NO,14:21,04-16-2020,SAME AS CAPTURE,0,"6 BROKEN, 3 SHEDS SINCE 2016",,,,
989001004384289,04-16-2020,13:46,"DME, CRH",YES,NO,RATTLE,SUNNY,0,21.1,19.5,SIGHT,BASKING,TALUS,IN ROCKS,DEN 27,320852,5437481,DEN 27,CANVAS,80.9,665,297,368,M,ADULT,NA,NA,>1000,>1000,N,N,NO,14:28,04-16-2020,SAME AS CAPTURE,0,"8 BROKEN, 4 SHEDS SINCE 2017",,,,"2016 TELEMETRY SNAKE, LIMA - SURGERY SITE LOOKS GOOD"
982091062751307,04-16-2020,13:46,"DME, CRH",NO,NO,RATTLE,SUNNY,0,21.1,19.5,SIGHT,BASKING,TALUS,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,62.7,280,110,170,M,ADULT,NA,NA,>1000,>1000,N,N,NO,14:36,04-16-2020,SAME AS CAPTURE,0,4+B,,,,
982091062751329,04-16-2020,15:03,"DME, CRH",NO,NO,RATTLE,SUNNY,0,21.1,19.5,SIGHT,BASKING,TALUS,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,62.1,275,110,165,F,ADULT,NON GRAVID,NA,>1000,>1000,N,N,NO,15:13,04-16-2020,SAME AS CAPTURE,0,5+B,,,,
989001006112891,04-16-2020,15:03,"DME, CRH",YES,NO,RATTLE,SUNNY,0,21.1,19.5,SIGHT,BASKING,TALUS,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,72,352,110,242,M,ADULT,NA,NA,>1000,>1000,N,N,NO,15:18,04-16-2020,SAME AS CAPTURE,0,"8 BROKEN, 6 SHEDS SINCE 2017",,,,
989001006782024,04-16-2020,15:03,"DME, CRH",YES,NO,RATTLE,SUNNY,0,21.1,19.5,SIGHT,BASKING,TALUS,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,57.1,265,110,155,F,ADULT,GRAVID,3,>1000,>1000,N,N,NO,15:23,04-16-2020,SAME AS CAPTURE,0,"5 BROKEN, 1 SHED SINCE 2019",,,,FIRST YEAR GRAVID?
982091062751334,04-16-2020,15:03,"DME, CRH",YES,NO,RATTLE,SUNNY,0,21.1,19.5,SIGHT,BASKING,TALUS,IN ROCKS,DEN 27,320852,5437481,DEN 27,CANVAS,76.2,580,297,283,M,ADULT,NA,NA,>1000,>1000,N,N,NO,15:34,04-16-2020,SAME AS CAPTURE,0,"7 BROKEN, 3 SHEDS SINCE 2016",,,,HAD TO RE-TAG (PAINT BUT TO TAG WHEN FOUND)
982091062751335,04-16-2020,16:29,"DME, CRH",NO,NO,RATTLE,SUNNY,0,20.4,23.2,SIGHT/SOUND,BASKING/COILED,OPEN FOREST/ROCK OUTCROP,IN ROCKS,DEN 26,320934,5437180,DEN 26,GREY,49.7,189,110,79,F,SUB ADULT,NON GRAVID,NA,>1000,>1000,N,N,NO,16:37,04-16-2020,SAME AS CAPTURE,0,2 BROKEN,,YES,,
982091062751278,04-16-2020,16:29,"DME, CRH",NO,NO,RATTLE,SUNNY,0,20.4,23.2,SIGHT/SOUND,BASKING/COILED,OPEN FOREST/ROCK OUTCROP,IN ROCKS,DEN 26,320934,5437180,DEN 26,GREY,44,164,110,54,F,JUVENILE,NON GRAVID,NA,>1000,>1000,N,N,NO,16:46,04-16-2020,SAME AS CAPTURE,0,1+B,,,,
982091062751296,04-16-2020,16:29,"DME, CRH",NO,NO,RATTLE,SUNNY,0,20.4,23.2,SIGHT/SOUND,BASKING/COILED,OPEN FOREST/ROCK OUTCROP,IN ROCKS,DEN 26,320934,5437180,DEN 26,GREY,46.8,191,110,81,F,SUB ADULT,NON GRAVID,NA,>1000,>1000,N,N,NO,16:53,04-16-2020,SAME AS CAPTURE,0,2+B,,,,
982091062751294,04-16-2020,16:29,"DME, CRH",NO,NO,RATTLE,SUNNY,0,20.4,23.2,SIGHT/SOUND,BASKING/COILED,OPEN FOREST/ROCK OUTCROP,IN ROCKS,DEN 26,320934,5437180,DEN 26,GREY,65.9,264,110,154,F,ADULT,PP,NA,>1000,>1000,N,N,NO,17:02,04-16-2020,SAME AS CAPTURE,0,5 BROKEN,,YES,,
982091062751299,04-16-2020,16:29,"DME, CRH",NO,NO,RATTLE,SUNNY,0,20.4,23.2,SIGHT/SOUND,BASKING/COILED,OPEN FOREST/ROCK OUTCROP,IN ROCKS,DEN 26,320934,5437180,DEN 26,GREY,67.5,339,110,229,M,ADULT,NA,NA,>1000,>1000,N,N,NO,17:09,04-16-2020,SAME AS CAPTURE,0,5 BROKEN,,,,
989001006112845,04-16-2020,16:29,"DME, CRH",YES,NO,RATTLE,SUNNY,0,20.4,23.2,SIGHT/SOUND,BASKING/COILED,OPEN FOREST/ROCK OUTCROP,IN ROCKS,DEN 26,320934,5437180,DEN 26,GREY,60.5,260,110,150,F,ADULT,PP,NA,>1000,>1000,N,N,NO,17:15,04-16-2020,SAME AS CAPTURE,0,"6+B, 5 SHEDS SINCE 2017",,,,
982091062751311,04-16-2020,16:29,"DME, CRH",NO,NO,RATTLE,SUNNY,0,20.4,23.2,SIGHT/SOUND,BASKING/COILED,OPEN FOREST/ROCK OUTCROP,IN ROCKS,DEN 26,320934,5437180,DEN 26,GREY,61.2,252,110,142,M,ADULT,NA,NA,>1000,>1000,N,N,NO,17:22,04-16-2020,SAME AS CAPTURE,0,4+B,,,,
982091062751269,04-16-2020,16:29,"DME, CRH",NO,NO,RATTLE,SUNNY,0,20.4,23.2,SIGHT/SOUND,BASKING/COILED,OPEN FOREST/ROCK OUTCROP,IN ROCKS,DEN 26,320934,5437180,DEN 26,GREY,60.3,273,110,163,M,ADULT,NA,NA,>1000,>1000,N,N,NO,17:34,04-16-2020,SAME AS CAPTURE,0,4+B,,,,
982091062751260,04-18-2020,11:14,"DME, CRH",NO,NO,RATTLE,SUNNY,5,19.2,18.2,SIGHT,BASKING,SHRUB STEPPE/ROCK,IN GRASS,BELLATRIX ROOKERY,322745,5435179,NA,PAISLEY,53.5,236,88,148,F,ADULT,GRAVID,4,300,320,S,S,NO,11:26,04-18-2020,SAME AS CAPTURE,0,4+B,,,,
4C1336274A,04-18-2020,12:29,"DME, CRH",YES,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,GREY,98.5,975,110,865,M,ADULT,NA,NA,>500,>500,SW,SW,NO,12:44,04-18-2020,SAME AS CAPTURE,0,"6 BROKEN, 2 SHEDS SINCE 2018",,YES,,
989001006650699,04-18-2020,12:29,"DME, CRH",YES,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,CANVAS,88.1,764,297,467,M,ADULT,NA,NA,>500,>500,SW,SW,NO,13:03,04-18-2020,SAME AS CAPTURE,0,"9 BROKEN, 4 SHEDS SINCE 2018",,,,
982126057821636,04-18-2020,12:29,"DME, CRH",YES,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,GREY,30.1,134,110,24,F,NEONATE,NON GRAVID,NA,>500,>500,SW,SW,NO,13:03,04-18-2020,SAME AS CAPTURE,0,B,,,,
982126057821600,04-18-2020,12:29,"DME, CRH",YES,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,PAISLEY,34.2,111,88,23,F,JUVENILE,NON GRAVID,NA,>500,>500,SW,SW,NO,13:03,04-18-2020,SAME AS CAPTURE,0,BUZZY B,,YES,,
982091062751316,04-18-2020,12:29,"DME, CRH",NO,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,GREY,27,121,110,11,M,NEONATE,NA,NA,>500,>500,SW,SW,NO,13:29,04-18-2020,SAME AS CAPTURE,0,B,,YES,,
982091062751259,04-18-2020,12:29,"DME, CRH",NO,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,PAISLEY,39.5,116,88,28,F,JUVENILE,NON GRAVID,NA,>500,>500,SW,SW,NO,13:29,04-18-2020,SAME AS CAPTURE,0,1+B,,YES,,
4C3B604947,04-18-2020,12:29,"DME, CRH",YES,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,CANVAS,66.7,536,297,239,M,ADULT,NA,NA,>500,>500,SW,SW,NO,13:29,04-18-2020,SAME AS CAPTURE,0,"9 BROKEN, 2 SHEDS SINCE 2018",,,,
982091062751268,04-18-2020,12:29,"DME, CRH",NO,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,PAISLEY,37.5,120,88,32,F,JUVENILE,NON GRAVID,NA,>500,>500,SW,SW,NO,13:49,04-18-2020,SAME AS CAPTURE,0,1+B,,,,
982091062751285,04-18-2020,12:29,"DME, CRH",NO,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,GREY,38.3,149,110,39,F,JUVENILE,NON GRAVID,NA,>500,>500,SW,SW,NO,13:49,04-18-2020,SAME AS CAPTURE,0,1+B,,YES,,
989001005710879,04-18-2020,12:29,"DME, CRH",YES,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,CANVAS,60.1,494,297,197,F,ADULT,GRAVID,4,>500,>500,SW,SW,NO,13:49,04-18-2020,SAME AS CAPTURE,0,"6 BROKEN, 3 SHEDS SINCE 2016",,,,
900254000956205,04-18-2020,12:29,"DME, CRH",YES,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,GREY,51.1,202,110,92,F,SUB ADULT,NON GRAVID,NA,>500,>500,SW,SW,NO,14:10,04-18-2020,SAME AS CAPTURE,0,"5+B, 1 SHED SINCE 2019",,,,
982091062751345,04-18-2020,12:29,"DME, CRH",NO,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,PAISLEY,69.8,302,88,214,M,ADULT,NA,NA,>500,>500,SW,SW,NO,14:10,04-18-2020,SAME AS CAPTURE,0,6+B,,,,
989001005040850,04-18-2020,12:29,"DME, CRH",YES,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,CANVAS,58.7,510,297,213,F,ADULT,GRAVID,4,>500,>500,SW,SW,NO,14:10,04-18-2020,SAME AS CAPTURE,0,"5 BROKEN, 1 SHED SINCE 2019",,,,
982091062751328,04-18-2020,12:29,"DME, CRH",NO,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,GREY,46.9,185,110,75,M,JUVENILE,NA,NA,>500,>500,SW,SW,NO,14:26,04-18-2020,SAME AS CAPTURE,0,1+B,,YES,,
989001006112848,04-18-2020,12:29,"DME, CRH",YES,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,PAISLEY,62.6,224,88,136,F,ADULT,NON GRAVID,NA,>500,>500,SW,SW,NO,14:26,04-18-2020,SAME AS CAPTURE,0,"6 BROKEN, 4 SHEDS SINCE 2017",,YES,,
982126057821616,04-18-2020,12:29,"DME, CRH",YES,NO,RATTLE,SUNNY,5,21.1,15.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,CANVAS,65.6,490,297,193,M,ADULT,NA,NA,>500,>500,SW,SW,NO,14:26,04-18-2020,SAME AS CAPTURE,0,"8+B, NO SHED SINCE 2019",,,,
982091062751351,04-18-2020,15:01,"DME, CRH",NO,NO,RATTLE,SUNNY/CLOUDY,30,22.7,20.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,GREY,31.1,126,110,16,F,NEONATE,NON GRAVID,NA,>500,>500,SW,SW,NO,15:26,04-18-2020,SAME AS CAPTURE,0,B,,YES,,
982091062751270,04-18-2020,15:01,"DME, CRH",NO,NO,RATTLE,SUNNY/CLOUDY,30,22.7,20.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,PAISLEY,30.2,109,88,21,F,NEONATE,NON GRAVID,NA,>500,>500,SW,SW,NO,15:26,04-18-2020,SAME AS CAPTURE,0,B,,YES,,
982091062751306,04-18-2020,15:01,"DME, CRH",NO,NO,RATTLE,SUNNY/CLOUDY,30,22.7,20.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,CANVAS,91.7,798,297,501,M,ADULT,NA,NA,>500,>500,SW,SW,NO,15:26,04-18-2020,SAME AS CAPTURE,0,9 BROKEN,,,,
982091062751291,04-18-2020,15:01,"DME, CRH",NO,NO,RATTLE,SUNNY/CLOUDY,30,22.7,20.7,SIGHT,BASKING,TALUS,IN ROCKS,DEN 6,322936,5435286,DEN 6,PAISLEY,42.9,143,88,55,F,JUVENILE,NON GRAVID,NA,>500,>500,SW,SW,NO,15:34,04-18-2020,SAME AS CAPTURE,0,1+B,,,,
982091062751264,04-18-2020,16:08,"DME, CRH",NO,NO,RATTLE,SUNNY/CLOUDY,50,20.9,19.8,SIGHT,BASKING/COILED,TALUS,IN ROCKS,DEN 6 SATELLITE,322957,5435294,DEN 6 SATELLITE,PAISLEY,31.1,105,88,17,F,NEONATE,NON GRAVID,NA,>500,>500,SW,SW,NO,16:16,04-18-2020,SAME AS CAPTURE,0,B,,,,
982091062751286,04-18-2020,16:08,"DME, CRH",NO,NO,RATTLE,SUNNY/CLOUDY,50,20.9,19.8,SIGHT,BASKING/COILED,TALUS,IN ROCKS,DEN 6 SATELLITE,322957,5435294,DEN 6 SATELLITE,GREY,30.6,130,110,20,M,NEONATE,NA,NA,>500,>500,SW,SW,NO,16:24,04-18-2020,SAME AS CAPTURE,0,B,,,,
982091062751342,04-18-2020,16:08,"DME, CRH",NO,NO,RATTLE,SUNNY/CLOUDY,50,20.9,19.8,SIGHT,BASKING/COILED,TALUS,IN ROCKS,DEN 6 SATELLITE,322957,5435294,DEN 6 SATELLITE,GREY,71.5,312,110,202,M,ADULT,NA,NA,>500,>500,SW,SW,NO,16:32,04-18-2020,SAME AS CAPTURE,0,8 BROKEN,,,,
982091062751308,04-18-2020,16:08,"DME, CRH",NO,NO,RATTLE,SUNNY/CLOUDY,50,20.9,19.8,SIGHT,BASKING/COILED,TALUS,IN ROCKS,DEN 6 SATELLITE,322957,5435294,DEN 6 SATELLITE,GREY,64.3,298,110,188,M,ADULT,NA,NA,>500,>500,SW,SW,NO,16:39,04-18-2020,SAME AS CAPTURE,0,6 BROKEN,,,,
982091062751288,04-18-2020,16:08,"DME, CRH",NO,NO,RATTLE,SUNNY/CLOUDY,50,20.9,19.8,SIGHT,BASKING/COILED,TALUS,IN ROCKS,DEN 6 SATELLITE,322957,5435294,DEN 6 SATELLITE,GREY,77.3,408,110,298,M,ADULT,NA,NA,>500,>500,SW,SW,NO,16:53,04-18-2020,SAME AS CAPTURE,0,7 BROKEN,,,,
989001006650691,04-18-2020,16:08,"DME, CRH",YES,NO,RATTLE,SUNNY/CLOUDY,50,20.9,19.8,SIGHT,BASKING/COILED,TALUS,IN ROCKS,DEN 6 SATELLITE,322957,5435294,DEN 6 SATELLITE,PAISLEY,75.3,360,88,272,M,ADULT,NA,NA,>500,>500,SW,SW,NO,16:53,04-18-2020,SAME AS CAPTURE,0,"3 BROKEN, 2 SHEDS SINCE 2018",,YES,,
989001006650700,04-18-2020,17:18,"DME, CRH",YES,NO,RATTLE,CLOUDY,90,21.1,23.9,SIGHT,BASKING/COILED,TALUS,IN ROCKS/GRASS,DELPHINI ROOKERY,322930,5435312,NA,GREY,100.5,880,110,770,M,ADULT,NA,NA,500,520,SW,SW,NO,17:28,04-18-2020,SAME AS CAPTURE,0,"8 BROKEN, 3 SHEDS SINCE 2017",,,,
989001006112804,04-18-2020,17:18,"DME, CRH",YES,NO,RATTLE,CLOUDY,90,21.1,23.9,SIGHT,BASKING/COILED,TALUS,IN ROCKS/GRASS,DELPHINI ROOKERY,322930,5435312,NA,CANVAS,91.3,845,297,548,M,ADULT,NA,NA,500,520,SW,SW,NO,17:43,04-18-2020,SAME AS CAPTURE,0,"7 BROKEN, 3 SHEDS SINCE 2017",,,,
982091062751284,04-18-2020,17:18,"DME, CRH",NO,NO,RATTLE,CLOUDY,90,21.1,23.9,SIGHT,BASKING/COILED,TALUS,IN ROCKS/GRASS,DELPHINI ROOKERY,322930,5435312,NA,GREY,30.8,131,110,21,F,NEONATE,NON GRAVID,NA,500,520,SW,SW,NO,17:43,04-18-2020,SAME AS CAPTURE,0,B,,YES,,
982091062751297,04-20-2020,10:39,"DME, CRH",NO,NO,RATTLE,SUNNY,0,18,16.4,SIGHT,BASKING,TALUS,IN ROCKS,DEN 5,321954,5435908,DEN 5,GREY,28.2,128,110,18,M,NEONATE,NA,NA,>900,>900,SW,SW,NO,11:15,04-20-2020,SAME AS CAPTURE,0,B,,,,
989001006782062,04-20-2020,10:39,"DME, CRH",YES,NO,RATTLE,SUNNY,0,18,16.4,SIGHT,BASKING,TALUS,IN ROCKS,DEN 5,321954,5435908,DEN 5,GOLD,60,190,57,133,F,ADULT,PP,NA,>900,>900,SW,SW,NO,11:15,04-20-2020,SAME AS CAPTURE,0,"7 BROKEN, 1 SHED SINCE 2019",,,,
982126057821641,04-20-2020,12:21,"DME, CRH",YES,NO,RATTLE,SUNNY,0,23.9,17.4,SIGHT,BASKING,TALUS,IN ROCKS,DEN 5,321954,5435908,DEN 5,GREY,60.2,253,110,143,M,ADULT,NA,NA,>900,>900,SW,SW,NO,12:33,04-20-2020,SAME AS CAPTURE,0,"4+B, NO SHED SINCE 2019",,,,SKINNY
982091062751340,04-20-2020,12:21,"DME, CRH",NO,NO,RATTLE,SUNNY,0,23.9,17.4,SIGHT,BASKING,TALUS,IN ROCKS,DEN 5,321954,5435908,DEN 5,GOLD,28.3,79,57,22,F,NEONATE,NON GRAVID,NA,>900,>900,SW,SW,NO,12:33,04-20-2020,SAME AS CAPTURE,0,B,,,,
982091062751300,04-20-2020,12:21,"DME, CRH",NO,NO,RATTLE,SUNNY,0,23.9,17.4,SIGHT,BASKING,TALUS,IN ROCKS,DEN 5,321954,5435908,DEN 5,PAISLEY,47.4,163,88,75,M,SUB ADULT,NA,NA,>900,>900,SW,SW,NO,12:55,04-20-2020,SAME AS CAPTURE,0,2+B,,,,
982091062751292,04-20-2020,12:21,"DME, CRH",NO,NO,RATTLE,SUNNY,0,23.9,17.4,SIGHT,BASKING,TALUS,IN ROCKS,DEN 5,321954,5435908,DEN 5,GREY,51.3,201,110,91,F,SUB ADULT,NON GRAVID,NA,>900,>900,SW,SW,NO,12:55,04-20-2020,SAME AS CAPTURE,0,2+B,,,,
982091062751348,04-20-2020,12:21,"DME, CRH",NO,NO,RATTLE,SUNNY,0,23.9,17.4,SIGHT,BASKING,TALUS,IN ROCKS,DEN 5,321954,5435908,DEN 5,GOLD,43.1,113,57,56,F,JUVENILE,NON GRAVID,NA,>900,>900,SW,SW,NO,12:55,04-20-2020,SAME AS CAPTURE,0,1+B,,,,
0A180D600D,04-20-2020,12:21,"DME, CRH",YES,NO,RATTLE,SUNNY,0,23.9,17.4,SIGHT,BASKING,TALUS,IN ROCKS,DEN 5,321954,5435908,DEN 5,PAISLEY,61,247,88,159,F,ADULT,PP,NA,>900,>900,SW,SW,NO,17:50,04-23-2020,SAME AS CAPTURE,3,"5 BROKEN, 1 SHED SINCE 2019",,,,"2019 TELEMETRY SNAKE, VICTORIA - TAKEN FOR TRANSMITTER REMOVAL"
982091062751263,04-20-2020,13:54,"DME, CRH",NO,NO,GOPHER,SUNNY,0,26,25.7,SIGHT,MOVING,OPEN FOREST,ON GROUND/PINE LITTER,BELOW DEN 5 TALUS,321888,5435788,NA,GREY,85.5,328,110,218,M,ADULT,NA,NA,900,900,S,S,NO,14:01,04-20-2020,SAME AS CAPTURE,0,NA,,,,
982091062751277,04-21-2020,10:53,"DME, CRH, JAS",NO,NO,RATTLE,SUNNY/CLOUDY,20,19,16.1,SIGHT,BASKING,TALUS/SHRUB STEPPE,IN GRASS,ANARCHIST MOUNTAIN,323972,5434948,NA,GREY,70.6,356,110,246,F,ADULT,GRAVID,4,>1000,>1000,SW,SW,NO,11:13,04-21-2020,SAME AS CAPTURE,0,7 BROKEN,,,,
982091062751341,04-21-2020,10:53,"DME, CRH, JAS",NO,NO,GOPHER,SUNNY/CLOUDY,20,19,16.1,SIGHT,BASKING,TALUS/SHRUB STEPPE,IN ROCKS,ANARCHIST MOUNTAIN,323972,5434948,NA,GREY,33.7,135,110,25,M,JUVENILE,NA,NA,>1000,>1000,SW,SW,NO,11:13,04-21-2020,SAME AS CAPTURE,0,NA,,,,
982091062751344,04-21-2020,11:45,"DME, CRH, JAS",NO,NO,RACER,SUNNY/CLOUDY,20,19,16.1,SIGHT,BASKING,TALUS/SHRUB STEPPE,IN ROCKS,ANARCHIST MOUNTAIN,323892,5434992,NA,GOLD,58.6,126,57,69,M,ADULT,NA,NA,>1000,>1000,SW,SW,NO,11:58,04-21-2020,SAME AS CAPTURE,0,NA,,,,
0A13677615,04-21-2020,13:01,"DME, CRH, JAS",YES,NO,RATTLE,SUNNY,5,17.8,12.5,SIGHT,MOVING,OPEN FOREST,ON TRAIL/LEAF LITTER,ANARCHIST MOUNTAIN TRAIL NEAR THICKETS,323899,5435281,NA,GOLD,70.4,278,57,221,M,ADULT,NA,NA,>250,>250,SW,SW,NO,13:07,04-21-2020,SAME AS CAPTURE,0,"7 BROKEN, 4 SHEDS SINCE 2016",,,,"2016 TELEMETRY SNAKE, ALPHA - LOOKS VERY HEALTHY, SURGERY SITE LOOKS GOOD"
900254000955832,04-24-2020,12:48,"CRH, JAS",YES,NO,RATTLE,CLOUDY,100,19.9,18.9,SIGHT/SOUND,BASKING/COILED,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,78.2,359,110,249,F,ADULT,NON GRAVID,NA,>1000,>1000,N,N,NO,13:08,04-24-2020,SAME AS CAPTURE,0,"7 BROKEN, 1 SHED SINCE 2019",,,,
989001004384244,04-24-2020,12:48,"CRH, JAS",YES,NO,RATTLE,CLOUDY,100,19.9,18.9,SIGHT/SOUND,BASKING/COILED,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,CANVAS,78.7,642,297,345,M,ADULT,NA,NA,>1000,>1000,N,N,NO,13:08,04-24-2020,SAME AS CAPTURE,0,"8 BROKEN, 2 SHEDS SINCE 2018",,,,"2016 TELEMETRY SNAKE, HOTEL - SURGERY SITE LOOKS GOOD"
982091062751317,04-24-2020,12:48,"CRH, JAS",NO,NO,RATTLE,CLOUDY,100,19.9,18.9,SIGHT/SOUND,BASKING/COILED,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,PAISLEY,39.7,129,88,41,F,JUVENILE,NON GRAVID,NA,>1000,>1000,N,N,NO,13:08,04-24-2020,SAME AS CAPTURE,0,1+B,,,,
982091062751298,04-24-2020,12:48,"CRH, JAS",NO,NO,RATTLE,CLOUDY,100,19.9,18.9,SIGHT/SOUND,BASKING/COILED,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,CANVAS,93.4,793,297,496,M,ADULT,NA,NA,>1000,>1000,N,N,NO,13:34,04-24-2020,SAME AS CAPTURE,0,9 BROKEN,,,,
982091062751265,04-24-2020,12:48,"CRH, JAS",NO,NO,RATTLE,CLOUDY,100,19.9,18.9,SIGHT/SOUND,BASKING/COILED,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,PAISLEY,26.1,103,88,15,M,NEONATE,NA,NA,>1000,>1000,N,N,NO,13:34,04-24-2020,SAME AS CAPTURE,0,B,,,,
982091062751322,04-24-2020,12:48,"CRH, JAS",NO,NO,RATTLE,CLOUDY,100,19.9,18.9,SIGHT/SOUND,BASKING/COILED,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,23.6,133,110,23,M,NEONATE,NA,NA,>1000,>1000,N,N,NO,13:34,04-24-2020,SAME AS CAPTURE,0,B,,,,
982091062751325,04-24-2020,13:57,"CRH, JAS",NO,NO,RATTLE,SUNNY/CLOUDY,70,21.6,22.7,SIGHT,BASKING,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,PAISLEY,47.7,154,88,66,F,SUB ADULT,NON GRAVID,NA,>1000,>1000,N,N,NO,14:17,04-24-2020,SAME AS CAPTURE,0,2+B,,,,
989001006650755,04-24-2020,13:57,"CRH, JAS",YES,NO,RATTLE,SUNNY/CLOUDY,70,21.6,22.7,SIGHT,BASKING,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,CANVAS,66.2,472,297,175,F,ADULT,NON GRAVID,NA,>1000,>1000,N,N,NO,14:17,04-24-2020,SAME AS CAPTURE,0,"6 BROKEN, 3 SHEDS SINCE 2017",,,,
982091062751354,04-24-2020,13:57,"CRH, JAS",NO,NO,RATTLE,SUNNY/CLOUDY,70,21.6,22.7,SIGHT,BASKING,TALUS/ROCK OUTCROP,IN ROCKS,DEN 27,320852,5437481,DEN 27,GREY,42.2,181,110,71,F,JUVENILE,NON GRAVID,NA,>1000,>1000,N,N,NO,14:17,04-24-2020,SAME AS CAPTURE,0,1+B,,,,
